Column3,Column4,Height (ft),Column7,Date_Time
12/10/2020,11:15:00 AM,2.2,1115,12/10/2020 1115
12/10/2020,11:30:00 AM,2.2,1130,12/10/2020 1130
12/10/2020,11:45:00 AM,2.2,1145,12/10/2020 1145
12/10/2020,12:00:00 PM,2.2,1200,12/10/2020 1200
12/10/2020,12:15:00 PM,2.2,1215,12/10/2020 1215
12/10/2020,12:30:00 PM,2.2,1230,12/10/2020 1230
12/10/2020,12:45:00 PM,2.2,1245,12/10/2020 1245
12/10/2020,1:00:00 PM,2.2,1300,12/10/2020 1300
12/10/2020,1:15:00 PM,2.2,1315,12/10/2020 1315
12/10/2020,1:30:00 PM,2.2,1330,12/10/2020 1330
12/10/2020,1:45:00 PM,2.2,1345,12/10/2020 1345
12/10/2020,2:00:00 PM,2.2,1400,12/10/2020 1400
12/10/2020,2:15:00 PM,2.2,1415,12/10/2020 1415
12/10/2020,2:30:00 PM,2.2,1430,12/10/2020 1430
12/10/2020,2:45:00 PM,2.2,1445,12/10/2020 1445
12/10/2020,3:00:00 PM,2.19,1500,12/10/2020 1500
12/10/2020,3:15:00 PM,2.19,1515,12/10/2020 1515
12/10/2020,3:30:00 PM,2.19,1530,12/10/2020 1530
12/10/2020,3:45:00 PM,2.19,1545,12/10/2020 1545
12/10/2020,4:00:00 PM,2.2,1600,12/10/2020 1600
12/10/2020,4:15:00 PM,2.2,1615,12/10/2020 1615
12/10/2020,4:30:00 PM,2.19,1630,12/10/2020 1630
12/10/2020,4:45:00 PM,2.2,1645,12/10/2020 1645
12/10/2020,5:00:00 PM,2.21,1700,12/10/2020 1700
12/10/2020,5:15:00 PM,2.22,1715,12/10/2020 1715
12/10/2020,5:30:00 PM,2.24,1730,12/10/2020 1730
12/10/2020,5:45:00 PM,2.25,1745,12/10/2020 1745
12/10/2020,6:00:00 PM,2.25,1800,12/10/2020 1800
12/10/2020,6:15:00 PM,2.25,1815,12/10/2020 1815
12/10/2020,6:30:00 PM,2.25,1830,12/10/2020 1830
12/10/2020,6:45:00 PM,2.25,1845,12/10/2020 1845
12/10/2020,7:00:00 PM,2.25,1900,12/10/2020 1900
12/10/2020,7:15:00 PM,2.25,1915,12/10/2020 1915
12/10/2020,7:30:00 PM,2.25,1930,12/10/2020 1930
12/10/2020,7:45:00 PM,2.25,1945,12/10/2020 1945
12/10/2020,8:00:00 PM,2.25,2000,12/10/2020 2000
12/10/2020,8:15:00 PM,2.25,2015,12/10/2020 2015
12/10/2020,8:30:00 PM,2.24,2030,12/10/2020 2030
12/10/2020,8:45:00 PM,2.24,2045,12/10/2020 2045
12/10/2020,9:00:00 PM,2.25,2100,12/10/2020 2100
12/10/2020,9:15:00 PM,2.25,2115,12/10/2020 2115
12/10/2020,9:30:00 PM,2.25,2130,12/10/2020 2130
12/10/2020,9:45:00 PM,2.25,2145,12/10/2020 2145
12/10/2020,10:00:00 PM,2.25,2200,12/10/2020 2200
12/10/2020,10:15:00 PM,2.25,2215,12/10/2020 2215
12/10/2020,10:30:00 PM,2.25,2230,12/10/2020 2230
12/10/2020,10:45:00 PM,2.25,2245,12/10/2020 2245
12/10/2020,11:00:00 PM,2.25,2300,12/10/2020 2300
12/10/2020,11:15:00 PM,2.25,2315,12/10/2020 2315
12/10/2020,11:30:00 PM,2.25,2330,12/10/2020 2330
12/10/2020,11:45:00 PM,2.25,2345,12/10/2020 2345
12/11/2020,12:00:00 AM,2.25,0,12/11/2020 0000
12/11/2020,12:15:00 AM,2.26,15,12/11/2020 0015
12/11/2020,12:30:00 AM,2.26,30,12/11/2020 0030
12/11/2020,12:45:00 AM,2.25,45,12/11/2020 0045
12/11/2020,1:00:00 AM,2.25,100,12/11/2020 0100
12/11/2020,1:15:00 AM,2.25,115,12/11/2020 0115
12/11/2020,1:30:00 AM,2.25,130,12/11/2020 0130
12/11/2020,1:45:00 AM,2.25,145,12/11/2020 0145
12/11/2020,2:00:00 AM,2.25,200,12/11/2020 0200
12/11/2020,2:15:00 AM,2.25,215,12/11/2020 0215
12/11/2020,2:30:00 AM,2.25,230,12/11/2020 0230
12/11/2020,2:45:00 AM,2.25,245,12/11/2020 0245
12/11/2020,3:00:00 AM,2.25,300,12/11/2020 0300
12/11/2020,3:15:00 AM,2.26,315,12/11/2020 0315
12/11/2020,3:30:00 AM,2.25,330,12/11/2020 0330
12/11/2020,3:45:00 AM,2.26,345,12/11/2020 0345
12/11/2020,4:00:00 AM,2.26,400,12/11/2020 0400
12/11/2020,4:15:00 AM,2.26,415,12/11/2020 0415
12/11/2020,4:30:00 AM,2.26,430,12/11/2020 0430
12/11/2020,4:45:00 AM,2.26,445,12/11/2020 0445
12/11/2020,5:00:00 AM,2.26,500,12/11/2020 0500
12/11/2020,5:15:00 AM,2.26,515,12/11/2020 0515
12/11/2020,5:30:00 AM,2.26,530,12/11/2020 0530
12/11/2020,5:45:00 AM,2.26,545,12/11/2020 0545
12/11/2020,6:00:00 AM,2.26,600,12/11/2020 0600
12/11/2020,6:15:00 AM,2.26,615,12/11/2020 0615
12/11/2020,6:30:00 AM,2.26,630,12/11/2020 0630
12/11/2020,6:45:00 AM,2.26,645,12/11/2020 0645
12/11/2020,7:00:00 AM,2.26,700,12/11/2020 0700
12/11/2020,7:15:00 AM,2.26,715,12/11/2020 0715
12/11/2020,7:30:00 AM,2.27,730,12/11/2020 0730
12/11/2020,7:45:00 AM,2.27,745,12/11/2020 0745
12/11/2020,8:00:00 AM,2.27,800,12/11/2020 0800
12/11/2020,8:15:00 AM,2.27,815,12/11/2020 0815
12/11/2020,8:30:00 AM,2.27,830,12/11/2020 0830
12/11/2020,8:45:00 AM,2.27,845,12/11/2020 0845
12/11/2020,9:00:00 AM,2.27,900,12/11/2020 0900
12/11/2020,9:15:00 AM,2.27,915,12/11/2020 0915
12/11/2020,9:30:00 AM,2.27,930,12/11/2020 0930
12/11/2020,9:45:00 AM,2.27,945,12/11/2020 0945
12/11/2020,10:00:00 AM,2.27,1000,12/11/2020 1000
12/11/2020,10:15:00 AM,2.27,1015,12/11/2020 1015
12/11/2020,10:30:00 AM,2.27,1030,12/11/2020 1030
12/11/2020,10:45:00 AM,2.27,1045,12/11/2020 1045
12/11/2020,11:00:00 AM,2.26,1100,12/11/2020 1100
12/11/2020,11:15:00 AM,2.26,1115,12/11/2020 1115
12/11/2020,11:30:00 AM,2.26,1130,12/11/2020 1130
12/11/2020,11:45:00 AM,2.26,1145,12/11/2020 1145
12/11/2020,12:00:00 PM,2.26,1200,12/11/2020 1200
12/11/2020,12:15:00 PM,2.26,1215,12/11/2020 1215
12/11/2020,12:30:00 PM,2.26,1230,12/11/2020 1230
12/11/2020,12:45:00 PM,2.26,1245,12/11/2020 1245
12/11/2020,1:00:00 PM,2.26,1300,12/11/2020 1300
12/11/2020,1:15:00 PM,2.26,1315,12/11/2020 1315
12/11/2020,1:30:00 PM,2.27,1330,12/11/2020 1330
12/11/2020,1:45:00 PM,2.28,1345,12/11/2020 1345
12/11/2020,2:00:00 PM,2.29,1400,12/11/2020 1400
12/11/2020,2:15:00 PM,2.3,1415,12/11/2020 1415
12/11/2020,2:30:00 PM,2.31,1430,12/11/2020 1430
12/11/2020,2:45:00 PM,2.32,1445,12/11/2020 1445
12/11/2020,3:00:00 PM,2.33,1500,12/11/2020 1500
12/11/2020,3:15:00 PM,2.35,1515,12/11/2020 1515
12/11/2020,3:30:00 PM,2.36,1530,12/11/2020 1530
12/11/2020,3:45:00 PM,2.37,1545,12/11/2020 1545
12/11/2020,4:00:00 PM,2.39,1600,12/11/2020 1600
12/11/2020,4:15:00 PM,2.41,1615,12/11/2020 1615
12/11/2020,4:30:00 PM,2.42,1630,12/11/2020 1630
12/11/2020,4:45:00 PM,2.43,1645,12/11/2020 1645
12/11/2020,5:00:00 PM,2.45,1700,12/11/2020 1700
12/11/2020,5:15:00 PM,2.47,1715,12/11/2020 1715
12/11/2020,5:30:00 PM,2.49,1730,12/11/2020 1730
12/11/2020,5:45:00 PM,2.51,1745,12/11/2020 1745
12/11/2020,6:00:00 PM,2.53,1800,12/11/2020 1800
12/11/2020,6:15:00 PM,2.54,1815,12/11/2020 1815
12/11/2020,6:30:00 PM,2.55,1830,12/11/2020 1830
12/11/2020,6:45:00 PM,2.57,1845,12/11/2020 1845
12/11/2020,7:00:00 PM,2.59,1900,12/11/2020 1900
12/11/2020,7:15:00 PM,2.6,1915,12/11/2020 1915
12/11/2020,7:30:00 PM,2.61,1930,12/11/2020 1930
12/11/2020,7:45:00 PM,2.62,1945,12/11/2020 1945
12/11/2020,8:00:00 PM,2.63,2000,12/11/2020 2000
12/11/2020,8:15:00 PM,2.64,2015,12/11/2020 2015
12/11/2020,8:30:00 PM,2.64,2030,12/11/2020 2030
12/11/2020,8:45:00 PM,2.64,2045,12/11/2020 2045
12/11/2020,9:00:00 PM,2.65,2100,12/11/2020 2100
12/11/2020,9:15:00 PM,2.65,2115,12/11/2020 2115
12/11/2020,9:30:00 PM,2.65,2130,12/11/2020 2130
12/11/2020,9:45:00 PM,2.66,2145,12/11/2020 2145
12/11/2020,10:00:00 PM,2.66,2200,12/11/2020 2200
12/11/2020,10:15:00 PM,2.66,2215,12/11/2020 2215
12/11/2020,10:30:00 PM,2.66,2230,12/11/2020 2230
12/11/2020,10:45:00 PM,2.66,2245,12/11/2020 2245
12/11/2020,11:00:00 PM,2.66,2300,12/11/2020 2300
12/11/2020,11:15:00 PM,2.66,2315,12/11/2020 2315
12/11/2020,11:30:00 PM,2.66,2330,12/11/2020 2330
12/11/2020,11:45:00 PM,2.66,2345,12/11/2020 2345
12/12/2020,12:00:00 AM,2.66,0,12/12/2020 0000
12/12/2020,12:15:00 AM,2.66,15,12/12/2020 0015
12/12/2020,12:30:00 AM,2.66,30,12/12/2020 0030
12/12/2020,12:45:00 AM,2.66,45,12/12/2020 0045
12/12/2020,1:00:00 AM,2.65,100,12/12/2020 0100
12/12/2020,1:15:00 AM,2.66,115,12/12/2020 0115
12/12/2020,1:30:00 AM,2.65,130,12/12/2020 0130
12/12/2020,1:45:00 AM,2.66,145,12/12/2020 0145
12/12/2020,2:00:00 AM,2.65,200,12/12/2020 0200
12/12/2020,2:15:00 AM,2.65,215,12/12/2020 0215
12/12/2020,2:30:00 AM,2.65,230,12/12/2020 0230
12/12/2020,2:45:00 AM,2.66,245,12/12/2020 0245
12/12/2020,3:00:00 AM,2.66,300,12/12/2020 0300
12/12/2020,3:15:00 AM,2.65,315,12/12/2020 0315
12/12/2020,3:30:00 AM,2.66,330,12/12/2020 0330
12/12/2020,3:45:00 AM,2.65,345,12/12/2020 0345
12/12/2020,4:00:00 AM,2.66,400,12/12/2020 0400
12/12/2020,4:15:00 AM,2.66,415,12/12/2020 0415
12/12/2020,4:30:00 AM,2.66,430,12/12/2020 0430
12/12/2020,4:45:00 AM,2.66,445,12/12/2020 0445
12/12/2020,5:00:00 AM,2.65,500,12/12/2020 0500
12/12/2020,5:15:00 AM,2.65,515,12/12/2020 0515
12/12/2020,5:30:00 AM,2.65,530,12/12/2020 0530
12/12/2020,5:45:00 AM,2.65,545,12/12/2020 0545
12/12/2020,6:00:00 AM,2.65,600,12/12/2020 0600
12/12/2020,6:15:00 AM,2.66,615,12/12/2020 0615
12/12/2020,6:30:00 AM,2.65,630,12/12/2020 0630
12/12/2020,6:45:00 AM,2.65,645,12/12/2020 0645
12/12/2020,7:00:00 AM,2.65,700,12/12/2020 0700
12/12/2020,7:15:00 AM,2.65,715,12/12/2020 0715
12/12/2020,7:30:00 AM,2.65,730,12/12/2020 0730
12/12/2020,7:45:00 AM,2.65,745,12/12/2020 0745
12/12/2020,8:00:00 AM,2.65,800,12/12/2020 0800
12/12/2020,8:15:00 AM,2.65,815,12/12/2020 0815
12/12/2020,8:30:00 AM,2.65,830,12/12/2020 0830
12/12/2020,8:45:00 AM,2.66,845,12/12/2020 0845
12/12/2020,9:00:00 AM,2.65,900,12/12/2020 0900
12/12/2020,9:15:00 AM,2.66,915,12/12/2020 0915
12/12/2020,9:30:00 AM,2.66,930,12/12/2020 0930
12/12/2020,9:45:00 AM,2.66,945,12/12/2020 0945
12/12/2020,10:00:00 AM,2.66,1000,12/12/2020 1000
12/12/2020,10:15:00 AM,2.65,1015,12/12/2020 1015
12/12/2020,10:30:00 AM,2.65,1030,12/12/2020 1030
12/12/2020,10:45:00 AM,2.65,1045,12/12/2020 1045
12/12/2020,11:00:00 AM,2.65,1100,12/12/2020 1100
12/12/2020,11:15:00 AM,2.65,1115,12/12/2020 1115
12/12/2020,11:30:00 AM,2.65,1130,12/12/2020 1130
12/12/2020,11:45:00 AM,2.65,1145,12/12/2020 1145
12/12/2020,12:00:00 PM,2.66,1200,12/12/2020 1200
12/12/2020,12:15:00 PM,2.66,1215,12/12/2020 1215
12/12/2020,12:30:00 PM,2.65,1230,12/12/2020 1230
12/12/2020,12:45:00 PM,2.65,1245,12/12/2020 1245
12/12/2020,1:00:00 PM,2.65,1300,12/12/2020 1300
12/12/2020,1:15:00 PM,2.65,1315,12/12/2020 1315
12/12/2020,1:30:00 PM,2.65,1330,12/12/2020 1330
12/12/2020,1:45:00 PM,2.65,1345,12/12/2020 1345
12/12/2020,2:00:00 PM,2.65,1400,12/12/2020 1400
12/12/2020,2:15:00 PM,2.65,1415,12/12/2020 1415
12/12/2020,2:30:00 PM,2.65,1430,12/12/2020 1430
12/12/2020,2:45:00 PM,2.65,1445,12/12/2020 1445
12/12/2020,3:00:00 PM,2.65,1500,12/12/2020 1500
12/12/2020,3:15:00 PM,2.65,1515,12/12/2020 1515
12/12/2020,3:30:00 PM,2.65,1530,12/12/2020 1530
12/12/2020,3:45:00 PM,2.65,1545,12/12/2020 1545
12/12/2020,4:00:00 PM,2.65,1600,12/12/2020 1600
12/12/2020,4:15:00 PM,2.64,1615,12/12/2020 1615
12/12/2020,4:30:00 PM,2.65,1630,12/12/2020 1630
12/12/2020,4:45:00 PM,2.64,1645,12/12/2020 1645
12/12/2020,5:00:00 PM,2.65,1700,12/12/2020 1700
12/12/2020,5:15:00 PM,2.65,1715,12/12/2020 1715
12/12/2020,5:30:00 PM,2.65,1730,12/12/2020 1730
12/12/2020,5:45:00 PM,2.65,1745,12/12/2020 1745
12/12/2020,6:00:00 PM,2.65,1800,12/12/2020 1800
12/12/2020,6:15:00 PM,2.65,1815,12/12/2020 1815
12/12/2020,6:30:00 PM,2.65,1830,12/12/2020 1830
12/12/2020,6:45:00 PM,2.65,1845,12/12/2020 1845
12/12/2020,7:00:00 PM,2.65,1900,12/12/2020 1900
12/12/2020,7:15:00 PM,2.64,1915,12/12/2020 1915
12/12/2020,7:30:00 PM,2.65,1930,12/12/2020 1930
12/12/2020,7:45:00 PM,2.65,1945,12/12/2020 1945
12/12/2020,8:00:00 PM,2.64,2000,12/12/2020 2000
12/12/2020,8:15:00 PM,2.64,2015,12/12/2020 2015
12/12/2020,8:30:00 PM,2.64,2030,12/12/2020 2030
12/12/2020,8:45:00 PM,2.64,2045,12/12/2020 2045
12/12/2020,9:00:00 PM,2.64,2100,12/12/2020 2100
12/12/2020,9:15:00 PM,2.64,2115,12/12/2020 2115
12/12/2020,9:30:00 PM,2.65,2130,12/12/2020 2130
12/12/2020,9:45:00 PM,2.65,2145,12/12/2020 2145
12/12/2020,10:00:00 PM,2.65,2200,12/12/2020 2200
12/12/2020,10:15:00 PM,2.65,2215,12/12/2020 2215
12/12/2020,10:30:00 PM,2.65,2230,12/12/2020 2230
12/12/2020,10:45:00 PM,2.65,2245,12/12/2020 2245
12/12/2020,11:00:00 PM,2.65,2300,12/12/2020 2300
12/12/2020,11:15:00 PM,2.64,2315,12/12/2020 2315
12/12/2020,11:30:00 PM,2.64,2330,12/12/2020 2330
12/12/2020,11:45:00 PM,2.64,2345,12/12/2020 2345
12/13/2020,12:00:00 AM,2.64,0,12/13/2020 0000
12/13/2020,12:15:00 AM,2.64,15,12/13/2020 0015
12/13/2020,12:30:00 AM,2.64,30,12/13/2020 0030
12/13/2020,12:45:00 AM,2.64,45,12/13/2020 0045
12/13/2020,1:00:00 AM,2.64,100,12/13/2020 0100
12/13/2020,1:15:00 AM,2.64,115,12/13/2020 0115
12/13/2020,1:30:00 AM,2.64,130,12/13/2020 0130
12/13/2020,1:45:00 AM,2.64,145,12/13/2020 0145
12/13/2020,2:00:00 AM,2.64,200,12/13/2020 0200
12/13/2020,2:15:00 AM,2.64,215,12/13/2020 0215
12/13/2020,2:30:00 AM,2.65,230,12/13/2020 0230
12/13/2020,2:45:00 AM,2.65,245,12/13/2020 0245
12/13/2020,3:00:00 AM,2.65,300,12/13/2020 0300
12/13/2020,3:15:00 AM,2.64,315,12/13/2020 0315
12/13/2020,3:30:00 AM,2.64,330,12/13/2020 0330
12/13/2020,3:45:00 AM,2.65,345,12/13/2020 0345
12/13/2020,4:00:00 AM,2.65,400,12/13/2020 0400
12/13/2020,4:15:00 AM,2.65,415,12/13/2020 0415
12/13/2020,4:30:00 AM,2.65,430,12/13/2020 0430
12/13/2020,4:45:00 AM,2.65,445,12/13/2020 0445
12/13/2020,5:00:00 AM,2.65,500,12/13/2020 0500
12/13/2020,5:15:00 AM,2.65,515,12/13/2020 0515
12/13/2020,5:30:00 AM,2.65,530,12/13/2020 0530
12/13/2020,5:45:00 AM,2.65,545,12/13/2020 0545
12/13/2020,6:00:00 AM,2.65,600,12/13/2020 0600
12/13/2020,6:15:00 AM,2.65,615,12/13/2020 0615
12/13/2020,6:30:00 AM,2.65,630,12/13/2020 0630
12/13/2020,6:45:00 AM,2.65,645,12/13/2020 0645
12/13/2020,7:00:00 AM,2.65,700,12/13/2020 0700
12/13/2020,7:15:00 AM,2.65,715,12/13/2020 0715
12/13/2020,7:30:00 AM,2.65,730,12/13/2020 0730
12/13/2020,7:45:00 AM,2.65,745,12/13/2020 0745
12/13/2020,8:00:00 AM,2.65,800,12/13/2020 0800
12/13/2020,8:15:00 AM,2.65,815,12/13/2020 0815
12/13/2020,8:30:00 AM,2.65,830,12/13/2020 0830
12/13/2020,8:45:00 AM,2.65,845,12/13/2020 0845
12/13/2020,9:00:00 AM,2.65,900,12/13/2020 0900
12/13/2020,9:15:00 AM,2.65,915,12/13/2020 0915
12/13/2020,9:30:00 AM,2.65,930,12/13/2020 0930
12/13/2020,9:45:00 AM,2.65,945,12/13/2020 0945
12/13/2020,10:00:00 AM,2.65,1000,12/13/2020 1000
12/13/2020,10:15:00 AM,2.65,1015,12/13/2020 1015
12/13/2020,10:30:00 AM,2.65,1030,12/13/2020 1030
12/13/2020,10:45:00 AM,2.65,1045,12/13/2020 1045
12/13/2020,11:00:00 AM,2.65,1100,12/13/2020 1100
12/13/2020,11:15:00 AM,2.65,1115,12/13/2020 1115
12/13/2020,11:30:00 AM,2.65,1130,12/13/2020 1130
12/13/2020,11:45:00 AM,2.65,1145,12/13/2020 1145
12/13/2020,12:00:00 PM,2.66,1200,12/13/2020 1200
12/13/2020,12:15:00 PM,2.66,1215,12/13/2020 1215
12/13/2020,12:30:00 PM,2.65,1230,12/13/2020 1230
12/13/2020,12:45:00 PM,2.65,1245,12/13/2020 1245
12/13/2020,1:00:00 PM,2.65,1300,12/13/2020 1300
12/13/2020,1:15:00 PM,2.66,1315,12/13/2020 1315
12/13/2020,1:30:00 PM,2.65,1330,12/13/2020 1330
12/13/2020,1:45:00 PM,2.65,1345,12/13/2020 1345
12/13/2020,2:00:00 PM,2.65,1400,12/13/2020 1400
12/13/2020,2:15:00 PM,2.65,1415,12/13/2020 1415
12/13/2020,2:30:00 PM,2.65,1430,12/13/2020 1430
12/13/2020,2:45:00 PM,2.65,1445,12/13/2020 1445
12/13/2020,3:00:00 PM,2.65,1500,12/13/2020 1500
12/13/2020,3:15:00 PM,2.65,1515,12/13/2020 1515
12/13/2020,3:30:00 PM,2.65,1530,12/13/2020 1530
12/13/2020,3:45:00 PM,2.65,1545,12/13/2020 1545
12/13/2020,4:00:00 PM,2.65,1600,12/13/2020 1600
12/13/2020,4:15:00 PM,2.65,1615,12/13/2020 1615
12/13/2020,4:30:00 PM,2.66,1630,12/13/2020 1630
12/13/2020,4:45:00 PM,2.66,1645,12/13/2020 1645
12/13/2020,5:00:00 PM,2.66,1700,12/13/2020 1700
12/13/2020,5:15:00 PM,2.66,1715,12/13/2020 1715
12/13/2020,5:30:00 PM,2.66,1730,12/13/2020 1730
12/13/2020,5:45:00 PM,2.65,1745,12/13/2020 1745
12/13/2020,6:00:00 PM,2.65,1800,12/13/2020 1800
12/13/2020,6:15:00 PM,2.65,1815,12/13/2020 1815
12/13/2020,6:30:00 PM,2.65,1830,12/13/2020 1830
12/13/2020,6:45:00 PM,2.65,1845,12/13/2020 1845
12/13/2020,7:00:00 PM,2.65,1900,12/13/2020 1900
12/13/2020,7:15:00 PM,2.65,1915,12/13/2020 1915
12/13/2020,7:30:00 PM,2.65,1930,12/13/2020 1930
12/13/2020,7:45:00 PM,2.65,1945,12/13/2020 1945
12/13/2020,8:00:00 PM,2.65,2000,12/13/2020 2000
12/13/2020,8:15:00 PM,2.65,2015,12/13/2020 2015
12/13/2020,8:30:00 PM,2.65,2030,12/13/2020 2030
12/13/2020,8:45:00 PM,2.65,2045,12/13/2020 2045
12/13/2020,9:00:00 PM,2.65,2100,12/13/2020 2100
12/13/2020,9:15:00 PM,2.64,2115,12/13/2020 2115
12/13/2020,9:30:00 PM,2.65,2130,12/13/2020 2130
12/13/2020,9:45:00 PM,2.65,2145,12/13/2020 2145
12/13/2020,10:00:00 PM,2.65,2200,12/13/2020 2200
12/13/2020,10:15:00 PM,2.65,2215,12/13/2020 2215
12/13/2020,10:30:00 PM,2.65,2230,12/13/2020 2230
12/13/2020,10:45:00 PM,2.65,2245,12/13/2020 2245
12/13/2020,11:00:00 PM,2.64,2300,12/13/2020 2300
12/13/2020,11:15:00 PM,2.64,2315,12/13/2020 2315
12/13/2020,11:30:00 PM,2.64,2330,12/13/2020 2330
12/13/2020,11:45:00 PM,2.65,2345,12/13/2020 2345
12/14/2020,12:00:00 AM,2.65,0,12/14/2020 0000
12/14/2020,12:15:00 AM,2.64,15,12/14/2020 0015
12/14/2020,12:30:00 AM,2.64,30,12/14/2020 0030
12/14/2020,12:45:00 AM,2.64,45,12/14/2020 0045
12/14/2020,1:00:00 AM,2.64,100,12/14/2020 0100
12/14/2020,1:15:00 AM,2.64,115,12/14/2020 0115
12/14/2020,1:30:00 AM,2.65,130,12/14/2020 0130
12/14/2020,1:45:00 AM,2.65,145,12/14/2020 0145
12/14/2020,2:00:00 AM,2.65,200,12/14/2020 0200
12/14/2020,2:15:00 AM,2.64,215,12/14/2020 0215
12/14/2020,2:30:00 AM,2.65,230,12/14/2020 0230
12/14/2020,2:45:00 AM,2.65,245,12/14/2020 0245
12/14/2020,3:00:00 AM,2.65,300,12/14/2020 0300
12/14/2020,3:15:00 AM,2.65,315,12/14/2020 0315
12/14/2020,3:30:00 AM,2.65,330,12/14/2020 0330
12/14/2020,3:45:00 AM,2.66,345,12/14/2020 0345
12/14/2020,4:00:00 AM,2.66,400,12/14/2020 0400
12/14/2020,4:15:00 AM,2.66,415,12/14/2020 0415
12/14/2020,4:30:00 AM,2.66,430,12/14/2020 0430
12/14/2020,4:45:00 AM,2.66,445,12/14/2020 0445
12/14/2020,5:00:00 AM,2.66,500,12/14/2020 0500
12/14/2020,5:15:00 AM,2.66,515,12/14/2020 0515
12/14/2020,5:30:00 AM,2.66,530,12/14/2020 0530
12/14/2020,5:45:00 AM,2.66,545,12/14/2020 0545
12/14/2020,6:00:00 AM,2.67,600,12/14/2020 0600
12/14/2020,6:15:00 AM,2.67,615,12/14/2020 0615
12/14/2020,6:30:00 AM,2.67,630,12/14/2020 0630
12/14/2020,6:45:00 AM,2.67,645,12/14/2020 0645
12/14/2020,7:00:00 AM,2.67,700,12/14/2020 0700
12/14/2020,7:15:00 AM,2.67,715,12/14/2020 0715
12/14/2020,7:30:00 AM,2.68,730,12/14/2020 0730
12/14/2020,7:45:00 AM,2.68,745,12/14/2020 0745
12/14/2020,8:00:00 AM,2.68,800,12/14/2020 0800
12/14/2020,8:15:00 AM,2.68,815,12/14/2020 0815
12/14/2020,8:30:00 AM,2.69,830,12/14/2020 0830
12/14/2020,8:45:00 AM,2.69,845,12/14/2020 0845
12/14/2020,9:00:00 AM,2.69,900,12/14/2020 0900
12/14/2020,9:15:00 AM,2.69,915,12/14/2020 0915
12/14/2020,9:30:00 AM,2.69,930,12/14/2020 0930
12/14/2020,9:45:00 AM,2.69,945,12/14/2020 0945
12/14/2020,10:00:00 AM,2.69,1000,12/14/2020 1000
12/14/2020,10:15:00 AM,2.69,1015,12/14/2020 1015
12/14/2020,10:30:00 AM,2.69,1030,12/14/2020 1030
12/14/2020,10:45:00 AM,2.69,1045,12/14/2020 1045
12/14/2020,11:00:00 AM,2.69,1100,12/14/2020 1100
12/14/2020,11:15:00 AM,2.69,1115,12/14/2020 1115
12/14/2020,11:30:00 AM,2.69,1130,12/14/2020 1130
12/14/2020,11:45:00 AM,2.69,1145,12/14/2020 1145
12/14/2020,12:00:00 PM,2.7,1200,12/14/2020 1200
12/14/2020,12:15:00 PM,2.7,1215,12/14/2020 1215
12/14/2020,12:30:00 PM,2.7,1230,12/14/2020 1230
12/14/2020,12:45:00 PM,2.7,1245,12/14/2020 1245
12/14/2020,1:00:00 PM,2.7,1300,12/14/2020 1300
12/14/2020,1:15:00 PM,2.7,1315,12/14/2020 1315
12/14/2020,1:30:00 PM,2.7,1330,12/14/2020 1330
12/14/2020,1:45:00 PM,2.7,1345,12/14/2020 1345
12/14/2020,2:00:00 PM,2.7,1400,12/14/2020 1400
12/14/2020,2:15:00 PM,2.7,1415,12/14/2020 1415
12/14/2020,2:30:00 PM,2.69,1430,12/14/2020 1430
12/14/2020,2:45:00 PM,2.69,1445,12/14/2020 1445
12/14/2020,3:00:00 PM,2.68,1500,12/14/2020 1500
12/14/2020,3:15:00 PM,2.67,1515,12/14/2020 1515
12/14/2020,3:30:00 PM,2.66,1530,12/14/2020 1530
12/14/2020,3:45:00 PM,2.66,1545,12/14/2020 1545
12/14/2020,4:00:00 PM,2.65,1600,12/14/2020 1600
12/14/2020,4:15:00 PM,2.64,1615,12/14/2020 1615
12/14/2020,4:30:00 PM,2.63,1630,12/14/2020 1630
12/14/2020,4:45:00 PM,2.62,1645,12/14/2020 1645
12/14/2020,5:00:00 PM,2.62,1700,12/14/2020 1700
12/14/2020,5:15:00 PM,2.61,1715,12/14/2020 1715
12/14/2020,5:30:00 PM,2.6,1730,12/14/2020 1730
12/14/2020,5:45:00 PM,2.59,1745,12/14/2020 1745
12/14/2020,6:00:00 PM,2.59,1800,12/14/2020 1800
12/14/2020,6:15:00 PM,2.58,1815,12/14/2020 1815
12/14/2020,6:30:00 PM,2.57,1830,12/14/2020 1830
12/14/2020,6:45:00 PM,2.57,1845,12/14/2020 1845
12/14/2020,7:00:00 PM,2.56,1900,12/14/2020 1900
12/14/2020,7:15:00 PM,2.55,1915,12/14/2020 1915
12/14/2020,7:30:00 PM,2.55,1930,12/14/2020 1930
12/14/2020,7:45:00 PM,2.54,1945,12/14/2020 1945
12/14/2020,8:00:00 PM,2.52,2000,12/14/2020 2000
12/14/2020,8:15:00 PM,2.51,2015,12/14/2020 2015
12/14/2020,8:30:00 PM,2.5,2030,12/14/2020 2030
12/14/2020,8:45:00 PM,2.5,2045,12/14/2020 2045
12/14/2020,9:00:00 PM,2.49,2100,12/14/2020 2100
12/14/2020,9:15:00 PM,2.47,2115,12/14/2020 2115
12/14/2020,9:30:00 PM,2.46,2130,12/14/2020 2130
12/14/2020,9:45:00 PM,2.45,2145,12/14/2020 2145
12/14/2020,10:00:00 PM,2.45,2200,12/14/2020 2200
